MT072688_1	Nepal
hCoV-19_England_SHEF-C0716_2020_EPI_ISL_420223	England
hCoV-19_England_SHEF-C0725_2020_EPI_ISL_420261	England
hCoV-19_England_SHEF-C0734_2020_EPI_ISL_420242	England
hCoV-19_England_SHEF-C0752_2020_EPI_ISL_420262	England
hCoV-19_England_SHEF-C0770_2020_EPI_ISL_420239	England
hCoV-19_England_SHEF-C078F_2020_EPI_ISL_420265	England
hCoV-19_England_SHEF-C079E_2020_EPI_ISL_420157	England
hCoV-19_England_SHEF-C07AD_2020_EPI_ISL_420155	England
hCoV-19_England_SHEF-C07BC_2020_EPI_ISL_420159	England
hCoV-19_England_SHEF-C07CB_2020_EPI_ISL_420158	England
hCoV-19_England_SHEF-C07DA_2020_EPI_ISL_420156	England
hCoV-19_England_SHEF-C07E9_2020_EPI_ISL_420160	England
hCoV-19_England_SHEF-C07F8_2020_EPI_ISL_420175	England
hCoV-19_England_SHEF-C0804_2020_EPI_ISL_420167	England
hCoV-19_England_SHEF-C0813_2020_EPI_ISL_420166	England
hCoV-19_England_SHEF-C0822_2020_EPI_ISL_420169	England
hCoV-19_England_SHEF-C0831_2020_EPI_ISL_420162	England
hCoV-19_England_SHEF-C0840_2020_EPI_ISL_420177	England
hCoV-19_England_SHEF-C086E_2020_EPI_ISL_420163	England
hCoV-19_England_SHEF-C087D_2020_EPI_ISL_420168	England
hCoV-19_England_SHEF-C088C_2020_EPI_ISL_420174	England
hCoV-19_England_SHEF-C089B_2020_EPI_ISL_420172	England
hCoV-19_England_SHEF-C08AA_2020_EPI_ISL_420164	England
hCoV-19_England_SHEF-C08B9_2020_EPI_ISL_420171	England
hCoV-19_England_SHEF-C08C8_2020_EPI_ISL_420165	England
hCoV-19_England_SHEF-C08E6_2020_EPI_ISL_420161	England
hCoV-19_England_SHEF-C08F5_2020_EPI_ISL_420173	England
hCoV-19_England_SHEF-C0901_2020_EPI_ISL_420170	England
hCoV-19_England_SHEF-C092F_2020_EPI_ISL_420176	England
hCoV-19_England_SHEF-C093E_2020_EPI_ISL_420154	England
hCoV-19_England_Sheff01_2020_EPI_ISL_414500	England
hCoV-19_England_Sheff02_2020_EPI_ISL_414501	England
hCoV-19_Estonia_ChVir1982_2020_EPI_ISL_420065	Estonia
hCoV-19_Estonia_ChVir1983_2020_EPI_ISL_420066	Estonia
hCoV-19_Estonia_ChVir1985_2020_EPI_ISL_420067	Estonia
hCoV-19_Estonia_ChVir2148_2020_EPI_ISL_420540	Estonia
hCoV-19_Finland_13M19_2020_EPI_ISL_418385	Finland
hCoV-19_Finland_13M26_2020_EPI_ISL_418386	Finland
hCoV-19_Finland_13M27_2020_EPI_ISL_418387	Finland
hCoV-19_Finland_13M29_2020_EPI_ISL_418388	Finland
hCoV-19_Finland_13M33_2020_EPI_ISL_418390	Finland
hCoV-19_Finland_13M3_2020_EPI_ISL_418389	Finland
hCoV-19_Finland_13M57_2020_EPI_ISL_418391	Finland
hCoV-19_Finland_13M58_2020_EPI_ISL_418392	Finland
hCoV-19_Finland_13M60_2020_EPI_ISL_418393	Finland
hCoV-19_Finland_13M64_2020_EPI_ISL_418394	Finland
hCoV-19_Finland_13M65_2020_EPI_ISL_418395	Finland
hCoV-19_Finland_13M69_2020_EPI_ISL_418396	Finland
hCoV-19_Finland_13M77_2020_EPI_ISL_418397	Finland
hCoV-19_Finland_13M79_2020_EPI_ISL_418398	Finland
hCoV-19_Finland_13M82_2020_EPI_ISL_418399	Finland
hCoV-19_Finland_13M83_2020_EPI_ISL_418400	Finland
hCoV-19_Finland_14M12_2020_EPI_ISL_418401	Finland
hCoV-19_Finland_14M13_2020_EPI_ISL_418402	Finland
hCoV-19_Finland_14M14_2020_EPI_ISL_418403	Finland
hCoV-19_Finland_14M16_2020_EPI_ISL_418404	Finland
hCoV-19_Finland_14M20_2020_EPI_ISL_418405	Finland
hCoV-19_Finland_14M26_2020_EPI_ISL_418406	Finland
hCoV-19_Finland_14M32_2020_EPI_ISL_418408	Finland
hCoV-19_Finland_14M3_2020_EPI_ISL_418407	Finland
hCoV-19_Finland_14M74_2020_EPI_ISL_418409	Finland
hCoV-19_Finland_14M77_2020_EPI_ISL_418410	Finland
hCoV-19_Finland_14M82_2020_EPI_ISL_418411	Finland
hCoV-19_Finland_1_2020_EPI_ISL_407079	Finland
hCoV-19_Finland_FIN-114_2020_EPI_ISL_414640	Finland
hCoV-19_Finland_FIN-25_2020_EPI_ISL_412971	Finland
hCoV-19_Finland_FIN-266_2020_EPI_ISL_414646	Finland
hCoV-19_Finland_FIN-274_2020_EPI_ISL_414645	Finland
hCoV-19_Finland_FIN-313_2020_EPI_ISL_414641	Finland
hCoV-19_Finland_FIN-318_2020_EPI_ISL_414644	Finland
hCoV-19_Finland_FIN-455_2020_EPI_ISL_414642	Finland
hCoV-19_Finland_FIN-508_2020_EPI_ISL_414643	Finland
hCoV-19_Finland_FIN01032020_2020_EPI_ISL_413605	Finland
hCoV-19_Finland_FIN03032020A_2020_EPI_ISL_413602	Finland
hCoV-19_Finland_FIN03032020B_2020_EPI_ISL_413603	Finland
hCoV-19_Finland_FIN03032020C_2020_EPI_ISL_413604	Finland
hCoV-19_Foshan_20SF207_2020_EPI_ISL_406534	China
hCoV-19_Foshan_20SF210_2020_EPI_ISL_406535	China
hCoV-19_Foshan_20SF211_2020_EPI_ISL_406536	China
hCoV-19_France_ARA094100_2020_EPI_ISL_418412	France
hCoV-19_France_ARA09428_2020_EPI_ISL_418413	France
hCoV-19_France_ARA09434_2020_EPI_ISL_418414	France
hCoV-19_France_ARA09451_2020_EPI_ISL_418415	France
hCoV-19_France_ARA09588_2020_EPI_ISL_418416	France
hCoV-19_France_ARA09686_2020_EPI_ISL_418417	France
hCoV-19_France_ARA10163_2020_EPI_ISL_418418	France
hCoV-19_France_ARA10165_2020_EPI_ISL_418419	France
hCoV-19_France_ARA10170_2020_EPI_ISL_418420	France
hCoV-19_France_ARA10172_2020_EPI_ISL_418421	France
hCoV-19_France_ARA10184_2020_EPI_ISL_418422	France
hCoV-19_France_ARA10188_2020_EPI_ISL_418423	France
hCoV-19_France_ARA10189_2020_EPI_ISL_418424	France
hCoV-19_France_ARA10192_2020_EPI_ISL_418425	France
hCoV-19_France_ARA10251_2020_EPI_ISL_418426	France
hCoV-19_France_ARA10257_2020_EPI_ISL_418427	France
hCoV-19_France_ARA10282_2020_EPI_ISL_418428	France
hCoV-19_France_ARA10552_2020_EPI_ISL_419168	France
hCoV-19_France_ARA10876_2020_EPI_ISL_418429	France
hCoV-19_France_ARA10910_2020_EPI_ISL_418430	France
hCoV-19_France_ARA10968_2020_EPI_ISL_418431	France
hCoV-19_France_ARA11036_2020_EPI_ISL_418432	France
hCoV-19_France_ARA11939_2020_EPI_ISL_419169	France
hCoV-19_France_ARA11943_2020_EPI_ISL_419170	France
hCoV-19_France_ARA11949_2020_EPI_ISL_419171	France
hCoV-19_France_ARA11950_2020_EPI_ISL_419172	France
hCoV-19_France_ARA11952_2020_EPI_ISL_419173	France
hCoV-19_France_ARA11980_2020_EPI_ISL_419174	France
hCoV-19_France_ARA11995_2020_EPI_ISL_419175	France
hCoV-19_France_ARA11997_2020_EPI_ISL_419176	France
hCoV-19_France_ARA12125_2020_EPI_ISL_419177	France
hCoV-19_France_ARA12217_2020_EPI_ISL_419178	France
hCoV-19_France_ARA12222_2020_EPI_ISL_419179	France
hCoV-19_France_ARA12238_2020_EPI_ISL_419180	France
hCoV-19_France_ARA12249_2020_EPI_ISL_419181	France
hCoV-19_France_ARA12250_2020_EPI_ISL_419182	France
hCoV-19_France_ARA12253_2020_EPI_ISL_419183	France
hCoV-19_France_ARA12260_2020_EPI_ISL_419184	France
hCoV-19_France_ARA12264_2020_EPI_ISL_419185	France
hCoV-19_France_ARA12265_2020_EPI_ISL_419186	France
hCoV-19_France_ARA12269_2020_EPI_ISL_419187	France
hCoV-19_France_ARA12270_2020_EPI_ISL_419188	France
hCoV-19_France_ARA12371_2020_EPI_ISL_420604	France
hCoV-19_France_ARA12384_2020_EPI_ISL_420605	France
hCoV-19_France_ARA12388_2020_EPI_ISL_420606	France
hCoV-19_France_ARA12485_2020_EPI_ISL_420607	France
hCoV-19_France_ARA12499_2020_EPI_ISL_420608	France
hCoV-19_France_ARA12524_2020_EPI_ISL_420609	France
hCoV-19_France_ARA12558_2020_EPI_ISL_420610	France
hCoV-19_France_ARA12576_2020_EPI_ISL_420611	France
hCoV-19_France_ARA12626_2020_EPI_ISL_420612	France
hCoV-19_France_ARA12630_2020_EPI_ISL_420613	France
hCoV-19_France_ARA12632_2020_EPI_ISL_420614	France
hCoV-19_France_ARA12759_2020_EPI_ISL_420615	France
hCoV-19_France_ARA1284_2020_EPI_ISL_420616	France
hCoV-19_France_ARA12877_2020_EPI_ISL_420617	France
hCoV-19_France_ARA12915_2020_EPI_ISL_420618	France
hCoV-19_France_ARA12973_2020_EPI_ISL_420619	France
hCoV-19_France_ARA12996_2020_EPI_ISL_420620	France
hCoV-19_France_ARA13074_2020_EPI_ISL_420622	France
hCoV-19_France_ARA1307_2020_EPI_ISL_420621	France
hCoV-19_France_ARA13095_2020_EPI_ISL_420623	France
hCoV-19_France_ARA13160_2020_EPI_ISL_420624	France
hCoV-19_France_ARA1322_2020_EPI_ISL_420625	France
hCoV-19_France_B1623_2020_EPI_ISL_418219	France
hCoV-19_France_B2330_2020_EPI_ISL_416502	France
hCoV-19_France_B2334_2020_EPI_ISL_416503	France
hCoV-19_France_B2335_2020_EPI_ISL_416504	France
hCoV-19_France_B2336_2020_EPI_ISL_416505	France
hCoV-19_France_B2337_2020_EPI_ISL_416506	France
hCoV-19_France_B2340_2020_EPI_ISL_416507	France
hCoV-19_France_B2343_2020_EPI_ISL_416508	France
hCoV-19_France_B2344_2020_EPI_ISL_416509	France
hCoV-19_France_B2346_2020_EPI_ISL_416510	France
hCoV-19_France_B2348_2020_EPI_ISL_416511	France
hCoV-19_France_B2349_2020_EPI_ISL_416512	France
hCoV-19_France_B2351_2020_EPI_ISL_416513	France
hCoV-19_France_BFC2094_2020_EPI_ISL_415651	France
hCoV-19_France_BFC2147_2020_EPI_ISL_415652	France
hCoV-19_France_BFC2709_2020_EPI_ISL_420038	France
hCoV-19_France_Bourg-en-Bresse_06678_2020_EPI_ISL_416757	France
hCoV-19_France_Bourg-en-Bresse_06813_2020_EPI_ISL_417340	France
hCoV-19_France_CVL2000_2020_EPI_ISL_418222	France
hCoV-19_France_CVL3365_2020_EPI_ISL_421514	France
hCoV-19_France_Clermont-Ferrand_650_2020_EPI_ISL_416752	France
hCoV-19_France_Clermont-Ferrand_651_2020_EPI_ISL_416751	France
hCoV-19_France_GE1583_2020_EPI_ISL_414600	France
hCoV-19_France_GE1583_2020_EPI_ISL_414623	France
hCoV-19_France_GE1973_2020_EPI_ISL_414631	France
hCoV-19_France_GE1977_2020_EPI_ISL_414632	France
hCoV-19_France_GE2720_2020_EPI_ISL_420039	France
hCoV-19_France_GE2722_2020_EPI_ISL_420040	France
hCoV-19_France_GE2843_2020_EPI_ISL_420045	France
hCoV-19_France_GE3067_2020_EPI_ISL_420055	France
hCoV-19_France_HF1465_2020_EPI_ISL_418218	France
hCoV-19_France_HF1645_2020_EPI_ISL_418220	France
hCoV-19_France_HF1684_2020_EPI_ISL_414626	France
hCoV-19_France_HF1795_2020_EPI_ISL_414627	France
hCoV-19_France_HF1805_2020_EPI_ISL_414628	France
hCoV-19_France_HF1813_2020_EPI_ISL_418221	France
hCoV-19_France_HF1870_2020_EPI_ISL_414629	France
hCoV-19_France_HF1871_2020_EPI_ISL_414630	France
hCoV-19_France_HF1986_2020_EPI_ISL_414634	France
hCoV-19_France_HF1988_2020_EPI_ISL_414635	France
hCoV-19_France_HF1989_2020_EPI_ISL_414636	France
hCoV-19_France_HF1993_2020_EPI_ISL_414637	France
hCoV-19_France_HF1995_2020_EPI_ISL_414638	France
hCoV-19_France_HF2039_2020_EPI_ISL_415649	France
hCoV-19_France_HF2060_2020_EPI_ISL_418223	France
hCoV-19_France_HF2150_2020_EPI_ISL_418224	France
hCoV-19_France_HF2151_2020_EPI_ISL_415653	France
hCoV-19_France_HF2155_2020_EPI_ISL_418225	France
hCoV-19_France_HF2174_2020_EPI_ISL_415654	France
hCoV-19_France_HF2196_2020_EPI_ISL_416493	France
hCoV-19_France_HF2234_2020_EPI_ISL_416495	France
hCoV-19_France_HF2237_2020_EPI_ISL_416496	France
hCoV-19_France_HF2239_2020_EPI_ISL_416497	France
hCoV-19_France_HF2306_2020_EPI_ISL_421500	France
hCoV-19_France_HF2381_2020_EPI_ISL_418226	France
hCoV-19_France_HF2393_2020_EPI_ISL_418227	France
hCoV-19_France_HF2405_2020_EPI_ISL_418228	France
hCoV-19_France_HF2496_2020_EPI_ISL_418231	France
hCoV-19_France_HF2586_2020_EPI_ISL_418236	France
hCoV-19_France_HF2595_2020_EPI_ISL_418237	France
hCoV-19_France_HF2597_2020_EPI_ISL_418238	France
hCoV-19_France_HF2601_2020_EPI_ISL_418239	France
hCoV-19_France_HF2748_2020_EPI_ISL_420041	France
hCoV-19_France_HF2797_2020_EPI_ISL_420044	France
hCoV-19_France_HF2946_2020_EPI_ISL_420049	France
hCoV-19_France_HF2948_2020_EPI_ISL_420050	France
hCoV-19_France_HF3036_2020_EPI_ISL_420053	France
hCoV-19_France_HF3138_2020_EPI_ISL_420056	France
hCoV-19_France_HF3141_2020_EPI_ISL_420057	France
hCoV-19_France_HF3290_2020_EPI_ISL_421509	France
hCoV-19_France_HF3293_2020_EPI_ISL_421510	France
hCoV-19_France_HF3295_2020_EPI_ISL_421511	France
hCoV-19_France_IDF0372-isl_2020_EPI_ISL_410720	France
hCoV-19_France_IDF0372_2020_EPI_ISL_406596	France
hCoV-19_France_IDF0373_2020_EPI_ISL_406597	France
hCoV-19_France_IDF0386-islP1_2020_EPI_ISL_411219	France
hCoV-19_France_IDF0386-islP3_2020_EPI_ISL_411220	France
hCoV-19_France_IDF0515-isl_2020_EPI_ISL_410984	France
hCoV-19_France_IDF0515_2020_EPI_ISL_408430	France
hCoV-19_France_IDF0571_2020_EPI_ISL_411218	France
hCoV-19_France_IDF0626_2020_EPI_ISL_408431	France
hCoV-19_France_IDF1980_2020_EPI_ISL_414633	France
hCoV-19_France_IDF2075_2020_EPI_ISL_415650	France
hCoV-19_France_IDF2256_2020_EPI_ISL_416498	France
hCoV-19_France_IDF2278_2020_EPI_ISL_416499	France
hCoV-19_France_IDF2279_2020_EPI_ISL_416500	France
hCoV-19_France_IDF2284_2020_EPI_ISL_416501	France
hCoV-19_France_IDF2359_2020_EPI_ISL_421501	France
hCoV-19_France_IDF2410_2020_EPI_ISL_418229	France
hCoV-19_France_IDF2412_2020_EPI_ISL_421502	France
hCoV-19_France_IDF2414_2020_EPI_ISL_421503	France
hCoV-19_France_IDF2420_2020_EPI_ISL_418230	France
hCoV-19_France_IDF2532_2020_EPI_ISL_418232	France
hCoV-19_France_IDF2533_2020_EPI_ISL_418233	France
hCoV-19_France_IDF2534_2020_EPI_ISL_418234	France
hCoV-19_France_IDF2536_2020_EPI_ISL_421504	France
hCoV-19_France_IDF2548_2020_EPI_ISL_421505	France
hCoV-19_France_IDF2561_2020_EPI_ISL_418235	France
hCoV-19_France_IDF2684_2020_EPI_ISL_418240	France
hCoV-19_France_IDF2768_2020_EPI_ISL_420042	France
hCoV-19_France_IDF2792_2020_EPI_ISL_420043	France
hCoV-19_France_IDF2848_2020_EPI_ISL_420046	France
hCoV-19_France_IDF2849_2020_EPI_ISL_420047	France
hCoV-19_France_IDF2936_2020_EPI_ISL_420048	France
hCoV-19_France_IDF2989_2020_EPI_ISL_420051	France
hCoV-19_France_IDF3029_2020_EPI_ISL_420052	France
hCoV-19_France_IDF3040_2020_EPI_ISL_420054	France
hCoV-19_France_IDF3163_2020_EPI_ISL_420058	France
hCoV-19_France_IDF3165_2020_EPI_ISL_420059	France
hCoV-19_France_IDF3170_2020_EPI_ISL_420060	France
hCoV-19_France_IDF3212_2020_EPI_ISL_420061	France
hCoV-19_France_IDF3218_2020_EPI_ISL_420062	France
hCoV-19_France_IDF3230_2020_EPI_ISL_420063	France
hCoV-19_France_IDF3235_2020_EPI_ISL_420064	France
hCoV-19_France_IDF3236_2020_EPI_ISL_421506	France
hCoV-19_France_IDF3274_2020_EPI_ISL_421507	France
hCoV-19_France_IDF3276_2020_EPI_ISL_421508	France
hCoV-19_France_IDF3324_2020_EPI_ISL_421512	France
hCoV-19_France_IDF3345_2020_EPI_ISL_421513	France
hCoV-19_France_Lyon_06042_2020_EPI_ISL_417333	France
hCoV-19_France_Lyon_06056_2020_EPI_ISL_417334	France
hCoV-19_France_Lyon_06464_2020_EPI_ISL_416753	France
hCoV-19_France_Lyon_06487_2020_EPI_ISL_416754	France
hCoV-19_France_Lyon_06531_2020_EPI_ISL_416756	France
hCoV-19_France_Lyon_06573_2020_EPI_ISL_417335	France
hCoV-19_France_Lyon_06625_2020_EPI_ISL_417337	France
hCoV-19_France_Lyon_0668_2020_EPI_ISL_417336	France
hCoV-19_France_Lyon_06820_2020_EPI_ISL_417339	France
hCoV-19_France_Lyon_0693_2020_EPI_ISL_416758	France
hCoV-19_France_Lyon_487_2020_EPI_ISL_416747	France
hCoV-19_France_Lyon_508_2020_EPI_ISL_416748	France
hCoV-19_France_Lyon_683_2020_EPI_ISL_416750	France
hCoV-19_France_Macon_06756_2020_EPI_ISL_417338	France
hCoV-19_France_N1620_2020_EPI_ISL_414624	France
hCoV-19_France_N2223_2020_EPI_ISL_416494	France
hCoV-19_France_PL1643_2020_EPI_ISL_414625	France
hCoV-19_France_Pollionay_1733_2020_EPI_ISL_416745	France
hCoV-19_France_RA739_2020_EPI_ISL_410486	France
hCoV-19_France_Valence_425_2020_EPI_ISL_416746	France
hCoV-19_France_Valence_532_2020_EPI_ISL_416749	France
hCoV-19_Fujian_13_2020_EPI_ISL_411066	China
hCoV-19_Fujian_8_2020_EPI_ISL_411060	China
hCoV-19_Ganzhou_JX81_2020_EPI_ISL_421242	China
hCoV-19_Georgia_Tb-1352_2020_EPI_ISL_420140	Georgia
hCoV-19_Georgia_Tb-1523_2020_EPI_ISL_420142	Georgia
hCoV-19_Georgia_Tb-1679_2020_EPI_ISL_420144	Georgia
hCoV-19_Georgia_Tb-273_2020_EPI_ISL_416479	Georgia
hCoV-19_Georgia_Tb-390_2020_EPI_ISL_416477	Georgia
hCoV-19_Georgia_Tb-468_2020_EPI_ISL_415643	Georgia
hCoV-19_Georgia_Tb-477_2020_EPI_ISL_415642	Georgia
hCoV-19_Georgia_Tb-537_2020_EPI_ISL_416480	Georgia
hCoV-19_Georgia_Tb-54_2020_EPI_ISL_415641	Georgia
hCoV-19_Georgia_Tb-673_2020_EPI_ISL_416478	Georgia
hCoV-19_Georgia_Tb-712_2020_EPI_ISL_416481	Georgia
hCoV-19_Georgia_Tb-82_2020_EPI_ISL_415644	Georgia
hCoV-19_Georgia_Tb_2020_EPI_ISL_416482	Georgia
hCoV-19_Germany_Baden-Wuerttemberg-1_2020_EPI_ISL_412912	Germany
hCoV-19_Germany_BavPat1_2020_EPI_ISL_406862	Germany
hCoV-19_Germany_BavPat2_2020_EPI_ISL_414520	Germany
hCoV-19_Germany_BavPat3_2020_EPI_ISL_414521	Germany
hCoV-19_Germany_NRW-011_2020_EPI_ISL_414507	Germany
hCoV-19_Germany_NRW-01_2020_EPI_ISL_413488	Germany
hCoV-19_Germany_NRW-02-1_2020_EPI_ISL_414497	Germany
hCoV-19_Germany_NRW-03_2020_EPI_ISL_414498	Germany
hCoV-19_Germany_NRW-04_2020_EPI_ISL_414499	Germany
hCoV-19_Germany_NRW-05_2020_EPI_ISL_414504	Germany
hCoV-19_Germany_NRW-06_2020_EPI_ISL_414505	Germany
hCoV-19_Germany_NRW-07_2020_EPI_ISL_414506	Germany
hCoV-19_Germany_NRW-08_2020_EPI_ISL_414508	Germany
hCoV-19_Germany_NRW-09_2020_EPI_ISL_414509	Germany
hCoV-19_Germany_NRW-10_2020_EPI_ISL_414574	Germany
hCoV-19_Germany_NRW-12_2020_EPI_ISL_417457	Germany
hCoV-19_Germany_NRW-12_2020_EPI_ISL_419529	Germany
hCoV-19_Germany_NRW-13_2020_EPI_ISL_417458	Germany
hCoV-19_Germany_NRW-13_2020_EPI_ISL_419530	Germany
hCoV-19_Germany_NRW-14_2020_EPI_ISL_417459	Germany
hCoV-19_Germany_NRW-14_2020_EPI_ISL_419531	Germany
hCoV-19_Germany_NRW-15_2020_EPI_ISL_417460	Germany
hCoV-19_Germany_NRW-15_2020_EPI_ISL_419532	Germany
hCoV-19_Germany_NRW-16_2020_EPI_ISL_417461	Germany
hCoV-19_Germany_NRW-16_2020_EPI_ISL_419533	Germany
hCoV-19_Germany_NRW-17_2020_EPI_ISL_417462	Germany
hCoV-19_Germany_NRW-17_2020_EPI_ISL_419534	Germany
hCoV-19_Germany_NRW-18_2020_EPI_ISL_417463	Germany
hCoV-19_Germany_NRW-18_2020_EPI_ISL_419535	Germany
hCoV-19_Germany_NRW-19_2020_EPI_ISL_417464	Germany
hCoV-19_Germany_NRW-19_2020_EPI_ISL_419536	Germany
hCoV-19_Germany_NRW-20_2020_EPI_ISL_417465	Germany
hCoV-19_Germany_NRW-20_2020_EPI_ISL_419537	Germany
hCoV-19_Germany_NRW-21_2020_EPI_ISL_417466	Germany
hCoV-19_Germany_NRW-21_2020_EPI_ISL_419538	Germany
hCoV-19_Germany_NRW-22_2020_EPI_ISL_417467	Germany
hCoV-19_Germany_NRW-22_2020_EPI_ISL_419539	Germany
hCoV-19_Germany_NRW-23_2020_EPI_ISL_417468	Germany
hCoV-19_Germany_NRW-23_2020_EPI_ISL_419540	Germany
hCoV-19_Germany_NRW-24_2020_EPI_ISL_419541	Germany
hCoV-19_Germany_NRW-25_2020_EPI_ISL_419542	Germany
hCoV-19_Germany_NRW-26_2020_EPI_ISL_419543	Germany
hCoV-19_Germany_NRW-27_2020_EPI_ISL_419544	Germany
hCoV-19_Germany_NRW-28_2020_EPI_ISL_419545	Germany
hCoV-19_Germany_NRW-29_2020_EPI_ISL_419546	Germany
hCoV-19_Germany_NRW-30_2020_EPI_ISL_419547	Germany
hCoV-19_Germany_NRW-31_2020_EPI_ISL_419548	Germany
hCoV-19_Germany_NRW-32_2020_EPI_ISL_419549	Germany
hCoV-19_Germany_NRW-33_2020_EPI_ISL_419550	Germany
hCoV-19_Germany_NRW-34_2020_EPI_ISL_419551	Germany
hCoV-19_Germany_NRW-35_2020_EPI_ISL_419552	Germany
hCoV-19_Ghana_1513_S1_2020_EPI_ISL_422382	Ghana
hCoV-19_Ghana_1565_S13_2020_EPI_ISL_422404	Ghana
hCoV-19_Ghana_1622_S2_2020_EPI_ISL_422384	Ghana
hCoV-19_Ghana_1651_S3_2020_EPI_ISL_422387	Ghana
hCoV-19_Ghana_1659_S14_2020_EPI_ISL_422405	Ghana
hCoV-19_Ghana_2230_S4_2020_EPI_ISL_422390	Ghana
hCoV-19_Ghana_2333_S5_2020_EPI_ISL_422394	Ghana
hCoV-19_Ghana_2828_S6_2020_EPI_ISL_422397	Ghana
hCoV-19_Ghana_2850_S15_2020_EPI_ISL_422406	Ghana
hCoV-19_Ghana_2853_S7_2020_EPI_ISL_422398	Ghana
hCoV-19_Ghana_2914_S8_2020_EPI_ISL_422399	Ghana
hCoV-19_Ghana_2944_S9_2020_EPI_ISL_422400	Ghana
hCoV-19_Ghana_2986_S10_2020_EPI_ISL_422401	Ghana
hCoV-19_Ghana_3176_S11_2020_EPI_ISL_422402	Ghana
hCoV-19_Ghana_3177_S12_2020_EPI_ISL_422403	Ghana
hCoV-19_Greece_10_2020_EPI_ISL_418263	Greece
hCoV-19_Greece_12_2020_EPI_ISL_418264	Greece
hCoV-19_Greece_16_2020_EPI_ISL_418265	Greece
hCoV-19_Guangdong_2020XN4239-P0034_2020_EPI_ISL_413888	China
hCoV-19_Guangdong_2020XN4243-P0035_2020_EPI_ISL_413853	China
hCoV-19_Guangdong_2020XN4273-P0036_2020_EPI_ISL_413860	China
hCoV-19_Guangdong_2020XN4276-P0037_2020_EPI_ISL_413859	China
hCoV-19_Guangdong_2020XN4291-P0038_2020_EPI_ISL_413889	China
hCoV-19_Guangdong_2020XN4373-P0039_2020_EPI_ISL_413851	China
hCoV-19_Guangdong_2020XN4433-P0040_2020_EPI_ISL_413852	China
hCoV-19_Guangdong_2020XN4448-P0002_2020_EPI_ISL_413857	China
hCoV-19_Guangdong_2020XN4459-P0041_2020_EPI_ISL_413858	China
hCoV-19_Guangdong_2020XN4475-P0042_2020_EPI_ISL_413854	China
hCoV-19_Guangdong_20SF012_2020_EPI_ISL_403932	China
hCoV-19_Guangdong_20SF013_2020_EPI_ISL_403933	China
hCoV-19_Guangdong_20SF014_2020_EPI_ISL_403934	China
hCoV-19_Guangdong_20SF025_2020_EPI_ISL_403935	China
hCoV-19_Guangdong_20SF028_2020_EPI_ISL_403936	China
hCoV-19_Guangdong_20SF040_2020_EPI_ISL_403937	China
hCoV-19_Guangdong_20SF174_2020_EPI_ISL_406531	China
hCoV-19_Guangdong_20SF201_2020_EPI_ISL_406538	China
hCoV-19_Guangdong_DG-S2-P0054_2020_EPI_ISL_413894	China
hCoV-19_Guangdong_DG-S41-P0056_2020_EPI_ISL_413896	China
hCoV-19_Guangdong_DG-S6-P0055_2020_EPI_ISL_413895	China
hCoV-19_Guangdong_DG-S9-P0045_2020_EPI_ISL_413868	China
hCoV-19_Guangdong_FS-S29-P0051_2020_EPI_ISL_413891	China
hCoV-19_Guangdong_FS-S30-P0052_2020_EPI_ISL_413892	China
hCoV-19_Guangdong_FS-S34-P0015_2020_EPI_ISL_413890	China
hCoV-19_Guangdong_FS-S42-P0046_2020_EPI_ISL_413869	China
hCoV-19_Guangdong_FS-S48-P0047_2020_EPI_ISL_413870	China
hCoV-19_Guangdong_FS-S50-P0053_2020_EPI_ISL_413893	China
hCoV-19_Guangdong_GD2020012-P0022_2020_EPI_ISL_413886	China
hCoV-19_Guangdong_GD2020016-P0011_2020_EPI_ISL_413885	China
hCoV-19_Guangdong_GD2020080-P0010_2020_EPI_ISL_413861	China
